   2.5000000e+03   2.4019736e+03   2.1303595e+03   1.7441908e+03   1.3182311e+03   9.1969860e+02   5.9231940e+02   3.5214605e+02   1.9326185e+02   9.7909738e+01   4.5789097e+01   1.9767635e+01   7.8777790e+00   2.8980729e+00   9.8417260e-01   3.0852451e-01   8.9282124e-02   2.3850407e-02   5.8814380e-03   1.3388370e-03   2.8133794e-04   5.4573945e-05   9.7723461e-06   1.6153579e-06   2.4648764e-07   3.4719860e-08   4.5145786e-09   5.4189222e-10   6.0043370e-11   6.1414884e-12   5.7988071e-13   5.0542896e-14   4.0666616e-15   3.0204550e-16   2.0709193e-17   1.3107214e-18   7.6579772e-20   4.1302295e-21   2.0563202e-22   9.4506946e-24   4.0095272e-25   1.5702870e-26   5.6770323e-28   1.8946113e-29   5.8368070e-31   1.6599193e-32   4.3576772e-34   1.0560381e-35   2.3624387e-37   4.8786310e-39   9.3001899e-41
   2.4019736e+03   2.5000000e+03   2.4019736e+03   2.1303595e+03   1.7441908e+03   1.3182311e+03   9.1969860e+02   5.9231940e+02   3.5214605e+02   1.9326185e+02   9.7909738e+01   4.5789097e+01   1.9767635e+01   7.8777790e+00   2.8980729e+00   9.8417260e-01   3.0852451e-01   8.9282124e-02   2.3850407e-02   5.8814380e-03   1.3388370e-03   2.8133794e-04   5.4573945e-05   9.7723461e-06   1.6153579e-06   2.4648764e-07   3.4719860e-08   4.5145786e-09   5.4189222e-10   6.0043370e-11   6.1414884e-12   5.7988071e-13   5.0542896e-14   4.0666616e-15   3.0204550e-16   2.0709193e-17   1.3107214e-18   7.6579772e-20   4.1302295e-21   2.0563202e-22   9.4506946e-24   4.0095272e-25   1.5702870e-26   5.6770323e-28   1.8946113e-29   5.8368070e-31   1.6599193e-32   4.3576772e-34   1.0560381e-35   2.3624387e-37   4.8786310e-39
   2.1303595e+03   2.4019736e+03   2.5000000e+03   2.4019736e+03   2.1303595e+03   1.7441908e+03   1.3182311e+03   9.1969860e+02   5.9231940e+02   3.5214605e+02   1.9326185e+02   9.7909738e+01   4.5789097e+01   1.9767635e+01   7.8777790e+00   2.8980729e+00   9.8417260e-01   3.0852451e-01   8.9282124e-02   2.3850407e-02   5.8814380e-03   1.3388370e-03   2.8133794e-04   5.4573945e-05   9.7723461e-06   1.6153579e-06   2.4648764e-07   3.4719860e-08   4.5145786e-09   5.4189222e-10   6.0043370e-11   6.1414884e-12   5.7988071e-13   5.0542896e-14   4.0666616e-15   3.0204550e-16   2.0709193e-17   1.3107214e-18   7.6579772e-20   4.1302295e-21   2.0563202e-22   9.4506946e-24   4.0095272e-25   1.5702870e-26   5.6770323e-28   1.8946113e-29   5.8368070e-31   1.6599193e-32   4.3576772e-34   1.0560381e-35   2.3624387e-37
   1.7441908e+03   2.1303595e+03   2.4019736e+03   2.5000000e+03   2.4019736e+03   2.1303595e+03   1.7441908e+03   1.3182311e+03   9.1969860e+02   5.9231940e+02   3.5214605e+02   1.9326185e+02   9.7909738e+01   4.5789097e+01   1.9767635e+01   7.8777790e+00   2.8980729e+00   9.8417260e-01   3.0852451e-01   8.9282124e-02   2.3850407e-02   5.8814380e-03   1.3388370e-03   2.8133794e-04   5.4573945e-05   9.7723461e-06   1.6153579e-06   2.4648764e-07   3.4719860e-08   4.5145786e-09   5.4189222e-10   6.0043370e-11   6.1414884e-12   5.7988071e-13   5.0542896e-14   4.0666616e-15   3.0204550e-16   2.0709193e-17   1.3107214e-18   7.6579772e-20   4.1302295e-21   2.0563202e-22   9.4506946e-24   4.0095272e-25   1.5702870e-26   5.6770323e-28   1.8946113e-29   5.8368070e-31   1.6599193e-32   4.3576772e-34   1.0560381e-35
   1.3182311e+03   1.7441908e+03   2.1303595e+03   2.4019736e+03   2.5000000e+03   2.4019736e+03   2.1303595e+03   1.7441908e+03   1.3182311e+03   9.1969860e+02   5.9231940e+02   3.5214605e+02   1.9326185e+02   9.7909738e+01   4.5789097e+01   1.9767635e+01   7.8777790e+00   2.8980729e+00   9.8417260e-01   3.0852451e-01   8.9282124e-02   2.3850407e-02   5.8814380e-03   1.3388370e-03   2.8133794e-04   5.4573945e-05   9.7723461e-06   1.6153579e-06   2.4648764e-07   3.4719860e-08   4.5145786e-09   5.4189222e-10   6.0043370e-11   6.1414884e-12   5.7988071e-13   5.0542896e-14   4.0666616e-15   3.0204550e-16   2.0709193e-17   1.3107214e-18   7.6579772e-20   4.1302295e-21   2.0563202e-22   9.4506946e-24   4.0095272e-25   1.5702870e-26   5.6770323e-28   1.8946113e-29   5.8368070e-31   1.6599193e-32   4.3576772e-34
   9.1969860e+02   1.3182311e+03   1.7441908e+03   2.1303595e+03   2.4019736e+03   2.5000000e+03   2.4019736e+03   2.1303595e+03   1.7441908e+03   1.3182311e+03   9.1969860e+02   5.9231940e+02   3.5214605e+02   1.9326185e+02   9.7909738e+01   4.5789097e+01   1.9767635e+01   7.8777790e+00   2.8980729e+00   9.8417260e-01   3.0852451e-01   8.9282124e-02   2.3850407e-02   5.8814380e-03   1.3388370e-03   2.8133794e-04   5.4573945e-05   9.7723461e-06   1.6153579e-06   2.4648764e-07   3.4719860e-08   4.5145786e-09   5.4189222e-10   6.0043370e-11   6.1414884e-12   5.7988071e-13   5.0542896e-14   4.0666616e-15   3.0204550e-16   2.0709193e-17   1.3107214e-18   7.6579772e-20   4.1302295e-21   2.0563202e-22   9.4506946e-24   4.0095272e-25   1.5702870e-26   5.6770323e-28   1.8946113e-29   5.8368070e-31   1.6599193e-32
   5.9231940e+02   9.1969860e+02   1.3182311e+03   1.7441908e+03   2.1303595e+03   2.4019736e+03   2.5000000e+03   2.4019736e+03   2.1303595e+03   1.7441908e+03   1.3182311e+03   9.1969860e+02   5.9231940e+02   3.5214605e+02   1.9326185e+02   9.7909738e+01   4.5789097e+01   1.9767635e+01   7.8777790e+00   2.8980729e+00   9.8417260e-01   3.0852451e-01   8.9282124e-02   2.3850407e-02   5.8814380e-03   1.3388370e-03   2.8133794e-04   5.4573945e-05   9.7723461e-06   1.6153579e-06   2.4648764e-07   3.4719860e-08   4.5145786e-09   5.4189222e-10   6.0043370e-11   6.1414884e-12   5.7988071e-13   5.0542896e-14   4.0666616e-15   3.0204550e-16   2.0709193e-17   1.3107214e-18   7.6579772e-20   4.1302295e-21   2.0563202e-22   9.4506946e-24   4.0095272e-25   1.5702870e-26   5.6770323e-28   1.8946113e-29   5.8368070e-31
   3.5214605e+02   5.9231940e+02   9.1969860e+02   1.3182311e+03   1.7441908e+03   2.1303595e+03   2.4019736e+03   2.5000000e+03   2.4019736e+03   2.1303595e+03   1.7441908e+03   1.3182311e+03   9.1969860e+02   5.9231940e+02   3.5214605e+02   1.9326185e+02   9.7909738e+01   4.5789097e+01   1.9767635e+01   7.8777790e+00   2.8980729e+00   9.8417260e-01   3.0852451e-01   8.9282124e-02   2.3850407e-02   5.8814380e-03   1.3388370e-03   2.8133794e-04   5.4573945e-05   9.7723461e-06   1.6153579e-06   2.4648764e-07   3.4719860e-08   4.5145786e-09   5.4189222e-10   6.0043370e-11   6.1414884e-12   5.7988071e-13   5.0542896e-14   4.0666616e-15   3.0204550e-16   2.0709193e-17   1.3107214e-18   7.6579772e-20   4.1302295e-21   2.0563202e-22   9.4506946e-24   4.0095272e-25   1.5702870e-26   5.6770323e-28   1.8946113e-29
   1.9326185e+02   3.5214605e+02   5.9231940e+02   9.1969860e+02   1.3182311e+03   1.7441908e+03   2.1303595e+03   2.4019736e+03   2.5000000e+03   2.4019736e+03   2.1303595e+03   1.7441908e+03   1.3182311e+03   9.1969860e+02   5.9231940e+02   3.5214605e+02   1.9326185e+02   9.7909738e+01   4.5789097e+01   1.9767635e+01   7.8777790e+00   2.8980729e+00   9.8417260e-01   3.0852451e-01   8.9282124e-02   2.3850407e-02   5.8814380e-03   1.3388370e-03   2.8133794e-04   5.4573945e-05   9.7723461e-06   1.6153579e-06   2.4648764e-07   3.4719860e-08   4.5145786e-09   5.4189222e-10   6.0043370e-11   6.1414884e-12   5.7988071e-13   5.0542896e-14   4.0666616e-15   3.0204550e-16   2.0709193e-17   1.3107214e-18   7.6579772e-20   4.1302295e-21   2.0563202e-22   9.4506946e-24   4.0095272e-25   1.5702870e-26   5.6770323e-28
   9.7909738e+01   1.9326185e+02   3.5214605e+02   5.9231940e+02   9.1969860e+02   1.3182311e+03   1.7441908e+03   2.1303595e+03   2.4019736e+03   2.5000000e+03   2.4019736e+03   2.1303595e+03   1.7441908e+03   1.3182311e+03   9.1969860e+02   5.9231940e+02   3.5214605e+02   1.9326185e+02   9.7909738e+01   4.5789097e+01   1.9767635e+01   7.8777790e+00   2.8980729e+00   9.8417260e-01   3.0852451e-01   8.9282124e-02   2.3850407e-02   5.8814380e-03   1.3388370e-03   2.8133794e-04   5.4573945e-05   9.7723461e-06   1.6153579e-06   2.4648764e-07   3.4719860e-08   4.5145786e-09   5.4189222e-10   6.0043370e-11   6.1414884e-12   5.7988071e-13   5.0542896e-14   4.0666616e-15   3.0204550e-16   2.0709193e-17   1.3107214e-18   7.6579772e-20   4.1302295e-21   2.0563202e-22   9.4506946e-24   4.0095272e-25   1.5702870e-26
